start_station_name,end_station_name,member_casual,avgTemp,season,date,day_name,time_period,rideable_type,daily_rides,trip_duration
Newport Pkwy,Hoboken Terminal - River St & Hudson Pl,member,2.2,winter,2022-12-10,Saturday,Afternoon,electric_bike,1989,349.0
Marshall St & 2 St,Hoboken Terminal - River St & Hudson Pl,casual,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,543.0
7 St & Monroe St,Hoboken Terminal - River St & Hudson Pl,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,399.0
7 St & Monroe St,Hoboken Terminal - River St & Hudson Pl,casual,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,479.0
4 St & Grand St,Hoboken Terminal - River St & Hudson Pl,casual,2.2,winter,2022-12-10,Saturday,Night,electric_bike,1989,284.0
Grand St & 14 St,Hoboken Terminal - River St & Hudson Pl,casual,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,432.0
Southwest Park - Jackson St & Observer Hwy,Christ Hospital,casual,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,324.0
Hoboken Terminal - Hudson St & Hudson Pl,Madison St & 1 St,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,198.0
Hoboken Ave at Monmouth St,Madison St & 1 St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,264.0
Grand St & 14 St,Madison St & 1 St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,529.0
City Hall - Washington St & 1 St,Madison St & 1 St,member,2.2,winter,2022-12-10,Saturday,Night,electric_bike,1989,205.0
Adams St & 2 St,Willow Ave & 12 St,casual,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,512.0
6 St & Grand St,8 St & Washington St,member,2.2,winter,2022-12-10,Saturday,Night,classic_bike,1989,135.0
Hoboken Terminal - River St & Hudson Pl,Adams St & 11 St,casual,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,451.0
Church Sq Park - 5 St & Park Ave,Adams St & 11 St,member,2.2,winter,2022-12-10,Saturday,Afternoon,electric_bike,1989,226.0
Van Vorst Park,Grove St PATH,member,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,241.0
Marin Light Rail,Grove St PATH,casual,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,230.0
Montgomery St,Grove St PATH,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,225.0
Monmouth and 6th,Grove St PATH,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,890.0
Hamilton Park,Grove St PATH,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,211.0
Grove St PATH,Grove St PATH,member,2.2,winter,2022-12-10,Saturday,Evening,electric_bike,1989,538.0
5 Corners Library,Manila & 1st,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,492.0
Brunswick St,Manila & 1st,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,223.0
Hamilton Park,Manila & 1st,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,253.0
City Hall,Grand St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,480.0
Washington St,Grand St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,359.0
Essex Light Rail,Montgomery St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,740.0
Bergen Ave & Sip Ave,Bergen Ave,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,373.0
Hamilton Park,Bergen Ave,casual,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,790.0
Hoboken Terminal - Hudson St & Hudson Pl,Clinton St & 7 St,casual,2.2,winter,2022-12-10,Saturday,Night,classic_bike,1989,450.0
4 St & Grand St,Clinton St & 7 St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,246.0
Columbus Dr at Exchange Pl,Newport PATH,casual,2.2,winter,2022-12-10,Saturday,Night,electric_bike,1989,401.0
City Hall - Washington St & 1 St,14 St Ferry - 14 St & Shipyard Ln,casual,2.2,winter,2022-12-10,Saturday,Evening,electric_bike,1989,401.0
Hoboken Terminal - River St & Hudson Pl,Clinton St & Newark St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,180.0
Jersey & 3rd,Brunswick & 6th,member,2.2,winter,2022-12-10,Saturday,Afternoon,electric_bike,1989,164.0
Hoboken Terminal - River St & Hudson Pl,Church Sq Park - 5 St & Park Ave,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,319.0
Willow Ave & 12 St,4 St & Grand St,casual,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,239.0
Madison St & 10 St,4 St & Grand St,member,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,334.0
Manila & 1st,Monmouth and 6th,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,329.0
8 St & Washington St,4 St & Grand St,member,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,1306.0
Hoboken Terminal - River St & Hudson Pl,4 St & Grand St,casual,2.2,winter,2022-12-10,Saturday,Night,electric_bike,1989,316.0
7 St & Monroe St,Hoboken Terminal - Hudson St & Hudson Pl,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,469.0
Columbus Drive,Harborside,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,141.0
Dey St,Journal Square,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,189.0
Journal Square,Leonard Gordon Park,member,2.2,winter,2022-12-10,Saturday,Afternoon,electric_bike,1989,301.0
City Hall,Baldwin at Montgomery,member,2.2,winter,2022-12-10,Saturday,Night,electric_bike,1989,312.0
South Waterfront Walkway - Sinatra Dr & 1 St,9 St HBLR - Jackson St & 8 St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,439.0
Hoboken Terminal - River St & Hudson Pl,9 St HBLR - Jackson St & 8 St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,339.0
Marin Light Rail,Washington St,casual,2.2,winter,2022-12-10,Saturday,Afternoon,electric_bike,1989,562.0
Liberty Light Rail,Liberty Light Rail,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,1741.0
Dixon Mills,Hamilton Park,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,365.0
Manila & 1st,Hamilton Park,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,243.0
Grand St & 14 St,Heights Elevator,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,281.0
Grove St PATH,Hamilton Park,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,209.0
York St & Marin Blvd,Marin Light Rail,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,67.0
South Waterfront Walkway - Sinatra Dr & 1 St,Columbus Park - Clinton St & 9 St,casual,2.2,winter,2022-12-10,Saturday,Evening,electric_bike,1989,373.0
Madison St & 10 St,Columbus Park - Clinton St & 9 St,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,1248.0
Hoboken Terminal - River St & Hudson Pl,Columbus Park - Clinton St & 9 St,casual,2.2,winter,2022-12-10,Saturday,Night,classic_bike,1989,741.0
Hoboken Ave at Monmouth St,Hoboken Terminal - River St & Hudson Pl,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,399.0
Madison St & 1 St,Hoboken Terminal - River St & Hudson Pl,casual,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,379.0
Madison St & 1 St,Hoboken Terminal - River St & Hudson Pl,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,203.0
Journal Square,Dey St,member,2.2,winter,2022-12-10,Saturday,Afternoon,electric_bike,1989,513.0
Riverview Park,Hoboken Terminal - River St & Hudson Pl,member,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,507.0
6 St & Grand St,14 St Ferry - 14 St & Shipyard Ln,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,514.0
City Hall - Washington St & 1 St,14 St Ferry - 14 St & Shipyard Ln,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,321.0
City Hall - Washington St & 1 St,Clinton St & Newark St,casual,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,441.0
Newark Ave,Brunswick St,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,147.0
12 St & Sinatra Dr N,South Waterfront Walkway - Sinatra Dr & 1 St,casual,2.2,winter,2022-12-10,Saturday,Morning,electric_bike,1989,329.0
12 St & Sinatra Dr N,South Waterfront Walkway - Sinatra Dr & 1 St,casual,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,376.0
Grand St,Columbus Drive,member,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,182.0
Christ Hospital,Pershing Field,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,271.0
Newark Ave,Warren St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,316.0
Montgomery St,Newport Pkwy,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,778.0
Hoboken Ave at Monmouth St,Newport Pkwy,casual,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,819.0
Clinton St & Newark St,Newport Pkwy,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,950.0
14 St Ferry - 14 St & Shipyard Ln,Newport Pkwy,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,982.0
Jersey & 3rd,Newport Pkwy,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,461.0
Hoboken Terminal - River St & Hudson Pl,Adams St & 2 St,member,2.2,winter,2022-12-10,Saturday,Night,classic_bike,1989,239.0
Hoboken Terminal - River St & Hudson Pl,Adams St & 2 St,member,2.2,winter,2022-12-10,Saturday,Night,electric_bike,1989,272.0
Hoboken Terminal - River St & Hudson Pl,Adams St & 2 St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,231.0
Hoboken Terminal - River St & Hudson Pl,7 St & Monroe St,casual,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,367.0
Grove St PATH,Grand St,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,289.0
11 St & Washington St,City Hall - Washington St & 1 St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,477.0
7 St & Monroe St,City Hall - Washington St & 1 St,casual,2.2,winter,2022-12-10,Saturday,Night,classic_bike,1989,469.0
Brunswick & 6th,Manila & 1st,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,297.0
Brunswick & 6th,Manila & 1st,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,336.0
City Hall - Washington St & 1 St,Southwest Park - Jackson St & Observer Hwy,casual,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,241.0
11 St & Washington St,Clinton St & 7 St,casual,2.2,winter,2022-12-10,Saturday,Afternoon,electric_bike,1989,288.0
City Hall - Washington St & 1 St,7 St & Monroe St,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,375.0
11 St & Washington St,11 St & Washington St,member,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,702.0
Hoboken Terminal - River St & Hudson Pl,8 St & Washington St,casual,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,397.0
11 St & Washington St,11 St & Washington St,member,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,564.0
Christ Hospital,8 St & Washington St,casual,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,1670.0
Washington St,Hilltop,casual,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,476.0
Southwest Park - Jackson St & Observer Hwy,City Hall - Washington St & 1 St,member,2.2,winter,2022-12-10,Saturday,Morning,classic_bike,1989,445.0
City Hall - Washington St & 1 St,City Hall - Washington St & 1 St,casual,2.2,winter,2022-12-10,Saturday,Evening,classic_bike,1989,71.0
Essex Light Rail,Grove St PATH,member,2.2,winter,2022-12-10,Saturday,Night,classic_bike,1989,363.0
City Hall - Washington St & 1 St,City Hall - Washington St & 1 St,casual,2.2,winter,2022-12-10,Saturday,Afternoon,classic_bike,1989,403.0
Madison St & 1 St,Newport Pkwy,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,550.0
Liberty Light Rail,Monmouth and 6th,casual,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,423.0
8 St & Washington St,Hudson St & 4 St,member,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,128.0
Hoboken Terminal - Hudson St & Hudson Pl,Hoboken Ave at Monmouth St,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,458.0
Church Sq Park - 5 St & Park Ave,Hoboken Terminal - Hudson St & Hudson Pl,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,291.0
Morris Canal,Washington St,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,448.0
Hoboken Ave at Monmouth St,Hilltop,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,799.0
Oakland Ave,Oakland Ave,member,3.4,winter,2022-12-11,Sunday,Night,electric_bike,1053,2285.0
Pershing Field,Pershing Field,member,3.4,winter,2022-12-11,Sunday,Morning,electric_bike,1053,55.0
Paulus Hook,Morris Canal,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,171.0
Grove St PATH,Morris Canal,member,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,370.0
Hoboken Terminal - Hudson St & Hudson Pl,Madison St & 10 St,casual,3.4,winter,2022-12-11,Sunday,Evening,electric_bike,1053,555.0
Madison St & 1 St,Madison St & 10 St,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,291.0
Brunswick & 6th,Baldwin at Montgomery,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,352.0
Bergen Ave & Sip Ave,Bergen Ave & Sip Ave,casual,3.4,winter,2022-12-11,Sunday,Night,electric_bike,1053,106.0
Madison St & 1 St,9 St HBLR - Jackson St & 8 St,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,326.0
Lafayette Park,City Hall,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,370.0
City Hall,City Hall,member,3.4,winter,2022-12-11,Sunday,Evening,classic_bike,1053,30.0
Grove St PATH,Marin Light Rail,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,164.0
Willow Ave & 12 St,Hoboken Terminal - River St & Hudson Pl,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,506.0
Willow Ave & 12 St,Hoboken Terminal - River St & Hudson Pl,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,508.0
Bloomfield St & 15 St,Hoboken Terminal - River St & Hudson Pl,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,398.0
Bloomfield St & 15 St,Hoboken Terminal - River St & Hudson Pl,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,370.0
11 St & Washington St,Hoboken Terminal - River St & Hudson Pl,member,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,440.0
Hoboken Terminal - Hudson St & Hudson Pl,Madison St & 1 St,casual,3.4,winter,2022-12-11,Sunday,Afternoon,electric_bike,1053,213.0
Newport Pkwy,Madison St & 1 St,member,3.4,winter,2022-12-11,Sunday,Evening,classic_bike,1053,464.0
Madison St & 1 St,11 St & Washington St,casual,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,573.0
Hoboken Terminal - River St & Hudson Pl,Adams St & 11 St,member,3.4,winter,2022-12-11,Sunday,Afternoon,electric_bike,1053,624.0
Jersey & 3rd,Jersey & 3rd,member,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,73.0
Church Sq Park - 5 St & Park Ave,City Hall - Washington St & 1 St,casual,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,363.0
Madison St & 1 St,City Hall - Washington St & 1 St,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,138.0
Journal Square,Communipaw & Berry Lane,member,3.4,winter,2022-12-11,Sunday,Night,electric_bike,1053,590.0
Warren St,Montgomery St,casual,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,646.0
Brunswick St,Oakland Ave,casual,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,317.0
Hoboken Ave at Monmouth St,Bloomfield St & 15 St,member,3.4,winter,2022-12-11,Sunday,Morning,electric_bike,1053,728.0
Washington St,Morris Canal,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,525.0
Grove St PATH,Monmouth and 6th,casual,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,1013.0
Marin Light Rail,4 St & Grand St,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,895.0
Grove St PATH,Lafayette Park,casual,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,1140.0
Grove St PATH,Lafayette Park,member,3.4,winter,2022-12-11,Sunday,Evening,classic_bike,1053,805.0
City Hall,Lafayette Park,member,3.4,winter,2022-12-11,Sunday,Night,electric_bike,1053,395.0
South Waterfront Walkway - Sinatra Dr & 1 St,Grand St & 14 St,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,613.0
Baldwin at Montgomery,Baldwin at Montgomery,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,80.0
JC Medical Center,Liberty Light Rail,member,3.4,winter,2022-12-11,Sunday,Afternoon,electric_bike,1053,215.0
South Waterfront Walkway - Sinatra Dr & 1 St,Marshall St & 2 St,casual,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,706.0
Montgomery St,City Hall,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,328.0
Hoboken Terminal - River St & Hudson Pl,Willow Ave & 12 St,casual,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,937.0
Hoboken Terminal - River St & Hudson Pl,Willow Ave & 12 St,casual,3.4,winter,2022-12-11,Sunday,Afternoon,electric_bike,1053,531.0
Union St,Union St,casual,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,1305.0
Van Vorst Park,Newark Ave,member,3.4,winter,2022-12-11,Sunday,Afternoon,electric_bike,1053,198.0
Columbus Park - Clinton St & 9 St,Columbus Park - Clinton St & 9 St,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,614.0
Van Vorst Park,Lincoln Park,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,575.0
Manila & 1st,Jersey & 6th St,member,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,145.0
11 St & Washington St,Hoboken Terminal - River St & Hudson Pl,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,524.0
Riverview Park,Hoboken Terminal - River St & Hudson Pl,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,437.0
11 St & Washington St,Hudson St & 4 St,casual,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,222.0
Grove St PATH,Brunswick St,member,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,285.0
Warren St,Columbus Drive,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,977.0
JC Medical Center,Columbus Drive,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,430.0
Church Sq Park - 5 St & Park Ave,South Waterfront Walkway - Sinatra Dr & 1 St,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,279.0
Newport Pkwy,South Waterfront Walkway - Sinatra Dr & 1 St,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,677.0
Bergen Ave & Sip Ave,Fairmount Ave,casual,3.4,winter,2022-12-11,Sunday,Night,electric_bike,1053,316.0
Adams St & 11 St,South Waterfront Walkway - Sinatra Dr & 1 St,member,3.4,winter,2022-12-11,Sunday,Evening,classic_bike,1053,562.0
Glenwood Ave,Newport Pkwy,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,2434.0
Newport Pkwy,Newport Pkwy,member,3.4,winter,2022-12-11,Sunday,Evening,classic_bike,1053,719.0
Morris Canal,Warren St,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,303.0
Christ Hospital,Warren St,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,633.0
Clinton St & 7 St,Marshall St & 2 St,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,256.0
City Hall - Washington St & 1 St,Adams St & 2 St,casual,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,269.0
Madison St & 1 St,7 St & Monroe St,member,3.4,winter,2022-12-11,Sunday,Morning,classic_bike,1053,137.0
City Hall - Washington St & 1 St,Heights Elevator,member,3.4,winter,2022-12-11,Sunday,Night,electric_bike,1053,469.0
City Hall - Washington St & 1 St,Southwest Park - Jackson St & Observer Hwy,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,262.0
City Hall - Washington St & 1 St,7 St & Monroe St,casual,3.4,winter,2022-12-11,Sunday,Night,classic_bike,1053,285.0
Clinton St & Newark St,8 St & Washington St,casual,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,540.0
11 St & Washington St,8 St & Washington St,member,3.4,winter,2022-12-11,Sunday,Afternoon,classic_bike,1053,156.0
City Hall - Washington St & 1 St,Willow Ave & 12 St,casual,3.4,winter,2022-12-11,Sunday,Afternoon,electric_bike,1053,684.0
Washington St,City Hall - Washington St & 1 St,member,3.4,winter,2022-12-11,Sunday,Afternoon,electric_bike,1053,548.0
Mama Johnson Field - 4 St & Jackson St,Mama Johnson Field - 4 St & Jackson St,member,1.6,winter,2022-12-12,Monday,Night,classic_bike,1776,53.0
